Area Code,Date,Market,Market Size,Product,Product Line,Product Type,State,Type,Inventory,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Margin,Marketing,Profit,Sales,Total Expenses
360,8/1/13 0:00,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,839,40,60,50,100,48,70,13,62,117,23
360,8/1/13 0:00,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,705,160,230,100,390,133,184,120,47,314,140
360,8/1/13 0:00,West,Small Market,Caffe Mocha,Beans,Espresso,Washington,Regular,397,60,70,20,130,63,77,23,28,139,53
360,7/1/13 0:00,West,Small Market,Green Tea,Leaves,Tea,Washington,Regular,622,30,40,0,70,47,66,42,-7,112,66
360,7/1/13 0:00,West,Small Market,Decaf Espresso,Beans,Espresso,Washington,Decaf,1081,80,100,70,180,86,103,26,77,187,44
360,7/1/13 0:00,West,Small Market,Darjeeling,Leaves,Tea,Washington,Regular,380,20,50,30,70,39,65,12,40,103,33
360,7/1/13 0:00,West,Small Market,Caffe Mocha,Beans,Espresso,Washington,Regular,403,50,70,20,120,59,74,22,25,132,52
360,6/1/13 0:00,West,Small Market,Caffe Mocha,Beans,Espresso,Washington,Regular,377,50,70,20,120,59,74,22,25,132,52
360,5/1/13 0:00,West,Small Market,Caffe Mocha,Beans,Espresso,Washington,Regular,338,50,70,20,120,58,72,22,22,129,52
360,4/1/13 0:00,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,776,30,40,40,70,35,51,9,45,92,21
360,4/1/13 0:00,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,554,110,170,70,280,95,132,86,25,242,115
360,3/1/13 0:00,West,Small Market,Green Tea,Leaves,Tea,Washington,Regular,506,40,60,10,100,63,87,57,0,160,87
360,3/1/13 0:00,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,932,100,170,120,270,123,186,40,171,329,71
360,3/1/13 0:00,West,Small Market,Caffe Mocha,Beans,Espresso,Washington,Regular,301,50,60,20,110,54,66,20,18,128,54
360,2/1/13 0:00,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,331,70,100,70,170,58,84,18,65,151,40
360,1/1/13 0:00,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,777,20,50,50,70,34,51,9,47,95,22
360,12/1/12 0:00,West,Small Market,Green Tea,Leaves,Tea,Washington,Regular,627,40,50,-10,90,55,76,49,-3,131,79
360,10/1/12 0:00,West,Small Market,Earl Grey,Leaves,Tea,Washington,Regular,449,20,30,30,50,46,67,14,31,113,36
360,9/1/12 0:00,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,834,40,60,50,100,48,71,13,47,119,24
360,9/1/12 0:00,West,Small Market,Earl Grey,Leaves,Tea,Washington,Regular,454,30,40,30,70,46,67,14,31,113,36
360,9/1/12 0:00,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,692,110,160,60,270,93,130,84,16,223,114
360,9/1/12 0:00,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,445,80,120,80,200,68,99,21,56,167,43
360,8/1/12 0:00,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,1139,70,120,80,190,90,135,29,75,225,60
360,7/1/12 0:00,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,717,150,220,100,370,124,173,112,31,297,142
360,6/1/12 0:00,West,Small Market,Green Tea,Leaves,Tea,Washington,Regular,597,30,50,0,80,53,75,48,-3,128,78
360,6/1/12 0:00,West,Small Market,Darjeeling,Leaves,Tea,Washington,Regular,371,30,50,30,80,47,78,14,41,125,37
360,5/1/12 0:00,West,Small Market,Earl Grey,Leaves,Tea,Washington,Regular,410,20,50,30,70,45,65,14,27,110,38
360,3/1/12 0:00,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,768,20,50,50,70,33,49,9,29,82,20
360,2/1/12 0:00,West,Small Market,Darjeeling,Leaves,Tea,Washington,Regular,372,40,70,40,110,65,109,20,66,174,43
360,2/1/12 0:00,West,Small Market,Caffe Latte,Beans,Espresso,Washington,Regular,617,40,60,40,100,48,62,15,35,110,27
360,1/1/12 0:00,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,777,20,50,50,70,34,51,9,30,85,21
360,1/1/12 0:00,West,Small Market,Green Tea,Leaves,Tea,Washington,Regular,522,40,80,20,120,75,105,68,8,180,97
360,1/1/12 0:00,West,Small Market,Darjeeling,Leaves,Tea,Washington,Regular,400,40,80,50,120,67,113,20,70,180,43
352,11/1/13 0:00,East,Major Market,Darjeeling,Leaves,Tea,Florida,Regular,875,20,50,40,70,28,42,7,34,75,19
352,9/1/13 0:00,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,798,90,140,100,230,99,150,32,128,265,64
352,7/1/13 0:00,East,Major Market,Lemon,Leaves,Herbal Tea,Florida,Decaf,403,40,60,30,100,59,74,22,26,132,51
352,7/1/13 0:00,East,Major Market,Chamomile,Leaves,Herbal Tea,Florida,Decaf,587,30,50,30,80,50,65,16,50,114,27
352,3/1/13 0:00,East,Major Market,Chamomile,Leaves,Herbal Tea,Florida,Decaf,611,30,50,30,80,49,63,16,52,119,28
352,2/1/13 0:00,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Decaf,957,50,70,50,120,70,84,21,62,164,42
352,2/1/13 0:00,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,490,80,110,70,190,86,120,26,105,220,49
352,2/1/13 0:00,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,423,70,100,60,170,77,103,25,76,192,52
352,11/1/12 0:00,East,Major Market,Darjeeling,Leaves,Tea,Florida,Regular,875,20,50,40,70,28,42,7,23,70,19
352,5/1/12 0:00,East,Major Market,Darjeeling,Leaves,Tea,Florida,Regular,838,30,60,40,90,36,53,10,32,89,21
351,12/1/13 0:00,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,-3534,60,390,360,450,67,443,22,579,543,53
351,11/1/13 0:00,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,862,30,60,40,90,36,52,10,46,94,21
351,6/1/13 0:00,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,478,10,30,20,40,18,26,5,14,44,15
351,5/1/13 0:00,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,-663,60,460,430,520,64,487,21,599,546,49
351,4/1/13 0:00,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,820,30,50,40,80,30,45,8,39,80,19
351,12/1/12 0:00,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,1319,150,140,80,290,153,153,42,87,306,66
351,12/1/12 0:00,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,-3534,60,390,360,450,67,443,22,390,510,53
351,11/1/12 0:00,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,482,30,50,40,80,32,48,8,29,80,19
351,6/1/12 0:00,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,543,40,60,10,100,44,67,40,-3,111,70
351,4/1/12 0:00,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,1091,150,160,100,310,162,163,45,94,325,69
347,7/1/13 0:00,East,Major Market,Caffe Mocha,Beans,Espresso,New York,Regular,2321,150,-80,-240,70,162,-85,147,-367,76,168
347,6/1/13 0:00,East,Major Market,Green Tea,Leaves,Tea,New York,Regular,562,90,150,120,240,94,136,26,137,228,34
347,6/1/13 0:00,East,Major Market,Earl Grey,Leaves,Tea,New York,Regular,897,110,180,140,290,113,163,31,167,274,39
347,4/1/13 0:00,East,Major Market,Earl Grey,Leaves,Tea,New York,Regular,777,90,150,120,240,91,132,25,141,238,37
347,3/1/13 0:00,East,Major Market,Regular Espresso,Beans,Espresso,New York,Regular,1260,220,290,210,510,239,284,66,288,557,90
347,3/1/13 0:00,East,Major Market,Mint,Leaves,Herbal Tea,New York,Decaf,1480,160,-20,-80,140,214,-32,66,-177,194,87
347,3/1/13 0:00,East,Major Market,Darjeeling,Leaves,Tea,New York,Regular,799,100,150,120,250,95,139,26,151,249,37
347,2/1/13 0:00,East,Major Market,Green Tea,Leaves,Tea,New York,Regular,449,80,120,90,200,77,112,21,117,201,33
347,2/1/13 0:00,East,Major Market,Darjeeling,Leaves,Tea,New York,Regular,809,100,150,120,250,95,137,26,148,247,37
347,11/1/12 0:00,East,Major Market,Colombian,Beans,Coffee,New York,Regular,2580,220,340,230,560,249,374,87,236,623,138
347,11/1/12 0:00,East,Major Market,Caffe Mocha,Beans,Espresso,New York,Regular,3385,110,-60,-190,50,121,-60,109,-202,61,142
347,9/1/12 0:00,East,Major Market,Darjeeling,Leaves,Tea,New York,Regular,981,100,160,130,260,100,145,28,106,245,39
347,7/1/12 0:00,East,Major Market,Caffe Mocha,Beans,Espresso,New York,Regular,2321,150,-80,-240,70,162,-85,147,-266,77,181
347,1/1/12 0:00,East,Major Market,Green Tea,Leaves,Tea,New York,Regular,456,50,90,70,140,54,80,15,54,134,26
347,1/1/12 0:00,East,Major Market,Darjeeling,Leaves,Tea,New York,Regular,821,100,150,120,250,95,139,26,101,234,38
339,11/1/13 0:00,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,554,50,60,0,110,52,68,47,-12,128,76
339,10/1/13 0:00,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,404,30,30,20,60,54,66,20,19,128,53
339,8/1/13 0:00,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,540,30,70,20,100,37,68,33,8,104,58
339,7/1/13 0:00,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,1304,130,150,100,280,145,146,40,112,288,60
339,4/1/13 0:00,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,-348,60,430,400,490,68,451,22,589,553,54
339,4/1/13 0:00,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,458,40,70,10,110,52,65,47,-18,125,77
339,12/1/12 0:00,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,571,40,50,-10,90,47,52,42,-20,99,72
339,11/1/12 0:00,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,862,30,60,40,90,36,52,10,31,88,21
339,9/1/12 0:00,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,862,30,40,30,70,29,43,8,23,72,20
339,8/1/12 0:00,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,414,30,50,20,80,49,60,18,9,109,51
339,8/1/12 0:00,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,540,30,70,20,100,37,68,33,6,105,62
339,7/1/12 0:00,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,486,10,30,20,40,18,26,5,9,44,17
339,6/1/12 0:00,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,1245,140,150,100,290,149,149,41,83,298,66
339,5/1/12 0:00,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,1156,140,150,100,290,149,149,41,84,298,65
339,1/1/12 0:00,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,338,40,60,30,100,58,72,22,17,130,55
337,12/1/13 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,863,40,60,50,100,34,51,9,46,91,20
337,11/1/13 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,601,70,100,40,170,82,102,31,56,196,64
337,11/1/13 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,454,30,60,30,90,49,71,15,50,128,37
337,10/1/13 0:00,South,Small Market,Colombian,Beans,Coffee,Louisiana,Regular,829,70,90,80,160,48,71,13,70,127,24
337,9/1/13 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,454,30,60,40,90,46,67,14,46,120,36
337,9/1/13 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,572,60,90,60,150,69,90,22,82,169,35
337,9/1/13 0:00,South,Small Market,Caffe Mocha,Beans,Espresso,Louisiana,Regular,349,40,80,60,120,57,94,17,79,161,41
337,8/1/13 0:00,South,Small Market,Caffe Latte,Beans,Espresso,Louisiana,Regular,-508,30,60,10,90,44,61,39,-10,104,63
337,7/1/13 0:00,South,Small Market,Colombian,Beans,Coffee,Louisiana,Regular,843,50,70,50,120,40,59,11,50,98,21
337,7/1/13 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,587,40,60,40,100,46,60,15,44,105,26
337,6/1/13 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,593,40,60,40,100,48,63,15,50,110,25
337,6/1/13 0:00,South,Small Market,Caffe Mocha,Beans,Espresso,Louisiana,Regular,371,40,60,40,100,47,78,14,57,124,34
337,5/1/13 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,529,70,90,40,160,77,96,29,46,171,59
337,5/1/13 0:00,South,Small Market,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,803,60,100,80,160,53,77,14,72,129,23
337,4/1/13 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,494,70,100,50,170,80,98,30,52,190,63
337,3/1/13 0:00,South,Small Market,Colombian,Beans,Coffee,Louisiana,Regular,768,40,60,50,100,33,49,9,43,87,20
337,1/1/13 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,390,50,70,50,120,61,89,19,75,168,43
337,1/1/13 0:00,South,Small Market,Colombian,Beans,Coffee,Louisiana,Regular,777,40,60,50,100,34,51,9,47,95,22
337,11/1/12 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,601,70,100,40,170,82,102,31,38,184,64
337,11/1/12 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,552,90,120,80,210,101,130,33,85,231,45
337,8/1/12 0:00,South,Small Market,Caffe Mocha,Beans,Espresso,Louisiana,Regular,366,40,60,40,100,47,79,14,41,126,38
337,6/1/12 0:00,South,Small Market,Colombian,Beans,Coffee,Louisiana,Regular,822,50,80,60,130,43,64,12,40,107,24
337,5/1/12 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,529,70,90,40,160,77,96,29,33,173,63
337,4/1/12 0:00,South,Small Market,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,494,70,100,50,170,80,98,30,35,178,63
337,3/1/12 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,611,40,60,40,100,48,62,15,34,110,28
337,2/1/12 0:00,South,Small Market,Colombian,Beans,Coffee,Louisiana,Regular,772,40,70,60,110,38,56,10,34,94,22
337,2/1/12 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,617,40,60,40,100,49,63,16,35,112,28
337,1/1/12 0:00,South,Small Market,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,390,50,70,50,120,61,89,19,48,150,41
337,1/1/12 0:00,South,Small Market,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,623,40,60,40,100,49,63,16,35,112,28
337,1/1/12 0:00,South,Small Market,Caffe Mocha,Beans,Espresso,Louisiana,Regular,400,50,100,80,150,67,113,20,70,180,43
330,12/1/13 0:00,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,435,40,50,20,90,41,60,13,36,108,36
330,8/1/13 0:00,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,428,30,50,30,80,34,51,10,26,84,30
330,6/1/13 0:00,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,767,90,150,90,240,111,167,36,137,276,63
330,4/1/13 0:00,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,820,20,40,40,60,30,45,8,39,80,19
330,4/1/13 0:00,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,363,40,70,40,110,43,64,13,40,114,37
330,3/1/13 0:00,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,325,60,90,40,150,58,71,22,22,137,56
330,3/1/13 0:00,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,351,50,70,40,120,49,72,15,52,129,37
330,2/1/13 0:00,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,357,50,80,50,130,52,76,16,56,136,38
330,2/1/13 0:00,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,329,60,80,50,140,60,80,19,49,149,47
330,1/1/13 0:00,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,336,60,80,50,140,60,80,19,53,157,48
330,12/1/12 0:00,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,870,30,40,30,70,33,49,9,29,82,20
330,11/1/12 0:00,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,798,60,100,60,160,78,119,25,62,197,57
330,11/1/12 0:00,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,411,50,80,50,130,59,79,19,33,138,46
330,8/1/12 0:00,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,865,10,30,30,40,22,33,6,16,55,17
330,8/1/12 0:00,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,678,90,150,100,240,116,161,35,103,277,58
330,7/1/12 0:00,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,517,40,50,0,90,39,56,36,-9,95,65
330,5/1/12 0:00,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,361,50,70,40,120,52,71,17,27,123,44
330,2/1/12 0:00,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,452,10,30,30,40,22,34,6,17,56,17
325,12/1/13 0:00,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Decaf,424,50,60,30,110,54,73,17,42,135,45
325,10/1/13 0:00,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Decaf,405,30,80,70,110,52,71,17,39,131,45
325,9/1/13 0:00,South,Major Market,Decaf Espresso,Beans,Espresso,Texas,Decaf,588,60,110,90,170,81,118,22,126,212,33
325,2/1/13 0:00,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Decaf,357,40,80,50,120,52,76,16,56,136,38
325,9/1/12 0:00,South,Major Market,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,548,70,90,70,160,58,74,19,42,132,32
325,7/1/12 0:00,South,Major Market,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,564,100,140,110,240,87,112,28,71,199,41
325,4/1/12 0:00,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Decaf,363,40,60,30,100,43,64,13,27,107,37
325,4/1/12 0:00,South,Major Market,Caffe Mocha,Beans,Espresso,Texas,Regular,777,70,120,100,190,91,132,25,96,223,36
325,3/1/12 0:00,South,Major Market,Caffe Latte,Beans,Espresso,Texas,Regular,189,60,90,50,150,72,108,23,54,180,54
325,1/1/12 0:00,South,Major Market,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,623,100,130,100,230,83,107,27,68,190,39
325,1/1/12 0:00,South,Major Market,Caffe Mocha,Beans,Espresso,Texas,Regular,777,70,110,90,180,89,130,24,95,219,35
323,12/1/13 0:00,West,Major Market,Mint,Leaves,Herbal Tea,California,Decaf,531,40,50,30,90,43,56,14,43,106,27
323,12/1/13 0:00,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,959,90,130,110,220,123,179,34,199,322,45
323,11/1/13 0:00,West,Major Market,Mint,Leaves,Herbal Tea,California,Decaf,536,30,50,30,80,40,52,13,40,98,25
323,3/1/13 0:00,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,923,180,230,170,410,214,253,66,245,498,88
323,3/1/13 0:00,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,1260,230,310,210,540,243,324,80,313,604,113
323,3/1/13 0:00,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,700,120,160,30,280,125,173,113,40,318,146
323,1/1/13 0:00,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,1459,210,220,150,430,228,228,63,218,510,92
323,3/1/12 0:00,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,700,120,160,30,280,125,173,113,27,298,146
321,12/1/13 0:00,East,Major Market,Green Tea,Leaves,Tea,Florida,Regular,863,30,50,40,80,34,51,9,45,91,21
321,12/1/13 0:00,East,Major Market,Darjeeling,Leaves,Tea,Florida,Regular,882,30,40,30,70,30,45,8,39,80,19
321,10/1/13 0:00,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,547,70,110,90,180,86,116,28,89,215,56
321,9/1/13 0:00,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,666,90,120,80,210,96,134,29,120,245,53
321,5/1/13 0:00,East,Major Market,Green Tea,Leaves,Tea,Florida,Regular,803,50,90,70,140,53,77,14,72,129,23
321,4/1/13 0:00,East,Major Market,Chamomile,Leaves,Herbal Tea,Florida,Decaf,605,30,50,30,80,45,58,14,46,110,27
321,3/1/13 0:00,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,532,90,130,30,220,95,132,86,25,242,115
321,1/1/13 0:00,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Decaf,965,50,60,40,110,69,81,21,61,168,44
321,8/1/12 0:00,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,678,110,150,100,260,116,161,35,102,277,59
321,6/1/12 0:00,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,533,80,120,80,200,91,121,30,63,212,58
321,5/1/12 0:00,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,555,100,150,100,250,114,159,35,100,273,59
321,3/1/12 0:00,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,481,80,120,80,200,89,125,27,74,214,51
319,11/1/13 0:00,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,596,0,20,10,20,10,13,3,-4,25,16
319,10/1/13 0:00,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,1662,200,280,210,480,257,341,84,332,637,117
319,9/1/13 0:00,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,600,10,20,10,30,15,20,4,4,37,17
319,9/1/13 0:00,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,1686,210,300,210,510,253,336,83,326,628,116
319,9/1/13 0:00,Central,Small Market,Caffe Mocha,Beans,Espresso,Iowa,Regular,803,20,40,30,60,23,35,6,27,62,17
319,9/1/13 0:00,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,848,20,30,20,50,19,29,5,19,51,16
319,8/1/13 0:00,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,1797,220,240,150,460,266,266,74,230,527,92
319,8/1/13 0:00,Central,Small Market,Colombian,Beans,Coffee,Iowa,Regular,1007,40,50,20,90,41,49,12,21,89,32
319,8/1/13 0:00,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,851,20,40,30,60,25,38,7,26,62,18
319,7/1/13 0:00,Central,Small Market,Colombian,Beans,Coffee,Iowa,Regular,1010,30,40,20,70,34,41,10,12,74,30
319,6/1/13 0:00,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,843,20,40,30,60,23,35,6,25,57,16
319,5/1/13 0:00,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,1559,220,230,150,450,260,261,72,228,516,89
319,5/1/13 0:00,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,1433,220,310,220,530,263,349,86,319,607,110
319,5/1/13 0:00,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,829,20,30,20,50,20,29,5,17,49,16
319,4/1/13 0:00,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,611,100,160,120,260,123,178,39,171,321,63
319,4/1/13 0:00,Central,Small Market,Colombian,Beans,Coffee,Iowa,Regular,964,20,40,20,60,28,33,8,4,65,30
319,3/1/13 0:00,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,617,20,30,20,50,23,31,7,18,58,19
319,2/1/13 0:00,Central,Small Market,Decaf Espresso,Beans,Espresso,Iowa,Decaf,774,0,50,40,50,0,43,0,47,46,11
319,2/1/13 0:00,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,818,10,30,20,40,18,27,5,15,48,17
319,1/1/13 0:00,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,1459,190,210,140,400,228,228,63,220,510,91
319,12/1/12 0:00,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,830,120,170,120,290,127,185,40,123,312,62
319,12/1/12 0:00,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,594,0,20,10,20,10,14,3,-1,24,15
319,11/1/12 0:00,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,1784,200,250,130,450,245,300,93,173,545,127
319,10/1/12 0:00,Central,Small Market,Caffe Mocha,Beans,Espresso,Iowa,Regular,800,20,50,50,70,23,35,6,18,58,17
319,9/1/12 0:00,Central,Small Market,Decaf Espresso,Beans,Espresso,Iowa,Decaf,473,0,50,40,50,0,43,0,32,43,11
319,9/1/12 0:00,Central,Small Market,Colombian,Beans,Coffee,Iowa,Regular,1003,30,40,20,70,33,39,10,7,72,32
319,9/1/12 0:00,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,848,20,30,20,50,19,29,5,13,48,16
319,7/1/12 0:00,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,833,130,200,150,330,154,222,49,150,376,72
319,7/1/12 0:00,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,1834,230,290,170,520,270,332,102,197,602,135
319,7/1/12 0:00,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,1742,250,340,240,590,291,387,96,258,678,129
